CAMPUS,EMPLOYEE ID, JOB FAMILY , JOB TITLE , DEPARTMENT ,JOB FULL TIME PCNT,STATE FUNDING,NON-STATE FUNDING,TOTAL FUNDING
ANSCHUTZ,112179,CLASSIFIED STAFF,DINING SERVICES I,ADM-CAMP CLEARING UCH PAYROLL,100,0,26786,26786
ANSCHUTZ,108576,CLASSIFIED STAFF,LABORATORY TECHNOLOGY I,ADM-CAMP CLEARING UCH PAYROLL,100,0,53910,53910
ANSCHUTZ,117809,CLASSIFIED STAFF,MEDICAL RECORDS TECH II,ADM-CAMP CLEARING UCH PAYROLL,100,0,47544,47544
ANSCHUTZ,115804,CLASSIFIED STAFF,NURSE III,ADM-CAMP CLEARING UCH PAYROLL,100,0,90808,90808
ANSCHUTZ,115721,CLASSIFIED STAFF,PHARMACY II,ADM-CAMP CLEARING UCH PAYROLL,100,0,102200,102200
ANSCHUTZ,201730,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES DIRECTOR,AVC OARS-ADMINISTRATION,100,148230,0,148230
ANSCHUTZ,118342,OFFICERS AND EXEMPT PROFESSIONALS ,ASSOC VICE CHANCELLOR,AVC OARS-ADMINISTRATION,100,168847,0,168847
ANSCHUTZ,210963,OFFICERS AND EXEMPT PROFESSIONALS ,EXECUTIVE ASSISTANT,AVC OARS-ADMINISTRATION,100,55644,0,55644
ANSCHUTZ,192831,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES ASSOC DIR,AVCASA-SA-RG REGISTRAR ADMIN,100,85509,0,85509
ANSCHUTZ,138311,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES SENIOR PROF,AVCASA-SA-RG REGISTRAR ADMIN,100,48175,0,48175
ANSCHUTZ,206256,CLASSIFIED STAFF,ADMIN ASSISTANT III,AVCASA-SA-RG REGISTRAR ADMIN,100,0,43561,43561
ANSCHUTZ,268542,CLASSIFIED STAFF,ADMIN ASSISTANT III,AVCASA-SA-RG REGISTRAR ADMIN,100,40884,0,40884
ANSCHUTZ,115326,CLASSIFIED STAFF,PROGRAM ASSISTANT II,AVCASA-SA-RG REGISTRAR ADMIN,100,58635,0,58635
ANSCHUTZ,129744,CLASSIFIED STAFF,PROGRAM ASSISTANT II,AVCASA-SA-RG REGISTRAR ADMIN,100,58023,0,58023
ANSCHUTZ,165839,CLASSIFIED STAFF,PROGRAM ASSISTANT II,AVCASA-SA-RG REGISTRAR ADMIN,100,48374,0,48374
ANSCHUTZ,203709,CLASSIFIED STAFF,ADMIN ASSISTANT III,AVCASA-UL STUDENT ASSISTANCE,100,41213,0,41213
ANSCHUTZ,118729,CLASSIFIED STAFF,GENERAL PROFESSIONAL IV,AVCASA-UL STUDENT ASSISTANCE,100,78676,0,78676
ANSCHUTZ,136726,OFFICERS AND EXEMPT PROFESSIONALS ,HR PROGRAM MGR,AVCASA-UL STUDENT ASSISTANCE,100,0,66895,66895
ANSCHUTZ,172821,CLASSIFIED STAFF,PROGRAM ASSISTANT II,AVCASA-UL STUDENT ASSISTANCE,100,49793,0,49793
ANSCHUTZ,263480,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES ASST DIR,CON-DEAN ADMINISTRATION,100,80000,0,80000
ANSCHUTZ,264830,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES DIRECTOR,CON-DEAN ADMINISTRATION,100,0,92000,92000
ANSCHUTZ,268155,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES MANAGER,CON-DEAN ADMINISTRATION,100,61000,0,61000
ANSCHUTZ,106627,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PRINCIPAL PR,CON-DEAN ADMINISTRATION,100,41741,34152,75893
ANSCHUTZ,191651,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PRINCIPAL PR,CON-DEAN ADMINISTRATION,60,55392,0,55392
ANSCHUTZ,262436,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PRINCIPAL PR,CON-DEAN ADMINISTRATION,100,0,70000,70000
ANSCHUTZ,165659,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CON-DEAN ADMINISTRATION,100,0,59441,59441
ANSCHUTZ,168358,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CON-DEAN ADMINISTRATION,100,0,50000,50000
ANSCHUTZ,198279,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CON-DEAN ADMINISTRATION,100,58979,0,58979
ANSCHUTZ,207608,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CON-DEAN ADMINISTRATION,100,51191,0,51191
ANSCHUTZ,250955,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CON-DEAN ADMINISTRATION,100,0,51000,51000
ANSCHUTZ,262630,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CON-DEAN ADMINISTRATION,50,0,26138,26138
ANSCHUTZ,100715,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES SENIOR PROF,CON-DEAN ADMINISTRATION,100,69590,0,69590
ANSCHUTZ,136591,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES SENIOR PROF,CON-DEAN ADMINISTRATION,100,58520,0,58520
ANSCHUTZ,185800,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES SENIOR PROF,CON-DEAN ADMINISTRATION,100,57000,0,57000
ANSCHUTZ,228730,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES SENIOR PROF,CON-DEAN ADMINISTRATION,100,0,82133,82133
ANSCHUTZ,257989,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES SENIOR PROF,CON-DEAN ADMINISTRATION,80,56000,0,56000
ANSCHUTZ,262018,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES SENIOR PROF,CON-DEAN ADMINISTRATION,100,57000,0,57000
ANSCHUTZ,180898,OFFICERS AND EXEMPT PROFESSIONALS ,ADMIN ASSISTANT II,CON-DEAN ADMINISTRATION,100,0,30594,30594
ANSCHUTZ,242336,OFFICERS AND EXEMPT PROFESSIONALS ,ADMIN ASSISTANT II,CON-DEAN ADMINISTRATION,100,0,31647,31647
ANSCHUTZ,249839,OFFICERS AND EXEMPT PROFESSIONALS ,ADMIN ASSISTANT II,CON-DEAN ADMINISTRATION,100,0,31647,31647
ANSCHUTZ,260016,OFFICERS AND EXEMPT PROFESSIONALS ,ADMIN ASSISTANT II,CON-DEAN ADMINISTRATION,100,0,30000,30000
ANSCHUTZ,262562,OFFICERS AND EXEMPT PROFESSIONALS ,ADMIN ASSISTANT II,CON-DEAN ADMINISTRATION,100,0,30000,30000
ANSCHUTZ,109626,CLASSIFIED STAFF,ADMIN ASSISTANT III,CON-DEAN ADMINISTRATION,100,49070,0,49070
ANSCHUTZ,136469,CLASSIFIED STAFF,ADMIN ASSISTANT III,CON-DEAN ADMINISTRATION,100,46859,0,46859
ANSCHUTZ,232603,CLASSIFIED STAFF,ADMIN ASSISTANT III,CON-DEAN ADMINISTRATION,100,41137,0,41137
ANSCHUTZ,234019,OFFICERS AND EXEMPT PROFESSIONALS ,ADMIN ASSISTANT III,CON-DEAN ADMINISTRATION,100,0,39444,39444
ANSCHUTZ,240096,CLASSIFIED STAFF,ADMIN ASSISTANT III,CON-DEAN ADMINISTRATION,100,0,41214,41214
ANSCHUTZ,250966,CLASSIFIED STAFF,ADMIN ASSISTANT III,CON-DEAN ADMINISTRATION,100,43956,0,43956
ANSCHUTZ,259770,CLASSIFIED STAFF,ADMIN ASSISTANT III,CON-DEAN ADMINISTRATION,100,40641,0,40641
ANSCHUTZ,204816,OFFICERS AND EXEMPT PROFESSIONALS ,ASSOC DEAN,CON-DEAN ADMINISTRATION,100,143733,0,143733
ANSCHUTZ,148873,OTHER FACULTY,ASSOC PROFESSOR ADJOINT,CON-DEAN ADMINISTRATION,20,0,17184,17184
ANSCHUTZ,203050,OTHER FACULTY,ASSOC PROFESSOR ADJUNCT,CON-DEAN ADMINISTRATION,20,17160,0,17160
ANSCHUTZ,100902,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,68021,36626,104647
ANSCHUTZ,101846,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,87996,21999,109995
ANSCHUTZ,102257,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,65,78608,0,78608
ANSCHUTZ,102678,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,31640,77465,109105
ANSCHUTZ,102996,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,87278,21820,109098
ANSCHUTZ,104338,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,109432,0,109432
ANSCHUTZ,108311,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,107142,0,107142
ANSCHUTZ,109310,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,73860,31654,105514
ANSCHUTZ,111230,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,59115,59115,118230
ANSCHUTZ,122774,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,118436,0,118436
ANSCHUTZ,155175,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,120126,0,120126
ANSCHUTZ,173698,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,112331,0,112331
ANSCHUTZ,173700,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,98346,0,98346
ANSCHUTZ,181421,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,69427,29755,99182
ANSCHUTZ,193114,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,67494,36343,103837
ANSCHUTZ,202863,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,43174,64762,107936
ANSCHUTZ,203312,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,35489,72053,107542
ANSCHUTZ,251135,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,118833,0,118833
ANSCHUTZ,258346,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,61600,61600,123200
ANSCHUTZ,268028,REGULAR FACULTY,ASSOCIATE PROFESSOR,CON-DEAN ADMINISTRATION,100,115000,0,115000
ANSCHUTZ,230570,OFFICERS AND EXEMPT PROFESSIONALS ,ASST DEAN,CON-DEAN ADMINISTRATION,100,108963,0,108963
ANSCHUTZ,255065,OFFICERS AND EXEMPT PROFESSIONALS ,ASST DEAN,CON-DEAN ADMINISTRATION,100,113933,0,113933
ANSCHUTZ,107165,OTHER FACULTY,ASST INSTRUCTOR,CON-DEAN ADMINISTRATION,20,0,15808,15808
ANSCHUTZ,162993,OTHER FACULTY,ASST INSTRUCTOR,CON-DEAN ADMINISTRATION,10,0,9360,9360
ANSCHUTZ,176286,OTHER FACULTY,ASST INSTRUCTOR,CON-DEAN ADMINISTRATION,20,0,18720,18720
ANSCHUTZ,180210,OTHER FACULTY,ASST INSTRUCTOR,CON-DEAN ADMINISTRATION,20,0,18720,18720
ANSCHUTZ,221912,OTHER FACULTY,ASST INSTRUCTOR,CON-DEAN ADMINISTRATION,20,0,18720,18720
ANSCHUTZ,224153,OTHER FACULTY,ASST INSTRUCTOR,CON-DEAN ADMINISTRATION,20,0,18720,18720
ANSCHUTZ,227035,OTHER FACULTY,ASST INSTRUCTOR,CON-DEAN ADMINISTRATION,20,0,18720,18720
ANSCHUTZ,246177,OTHER FACULTY,ASST INSTRUCTOR,CON-DEAN ADMINISTRATION,20,0,14997,14997
ANSCHUTZ,257269,OTHER FACULTY,ASST INSTRUCTOR,CON-DEAN ADMINISTRATION,20,0,15808,15808
ANSCHUTZ,266768,OTHER FACULTY,ASST INSTRUCTOR,CON-DEAN ADMINISTRATION,20,0,18720,18720
ANSCHUTZ,110728,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,100,126347,0,126347
ANSCHUTZ,126129,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,80,77304,0,77304
ANSCHUTZ,129489,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,80,83851,0,83851
ANSCHUTZ,137067,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,100,0,132598,132598
ANSCHUTZ,146516,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,50,46200,0,46200
ANSCHUTZ,182762,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,100,57162,46769,103931
ANSCHUTZ,184697,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,90,12240,64260,76500
ANSCHUTZ,190470,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,100,90346,22587,112933
ANSCHUTZ,233213,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,100,87278,15402,102680
ANSCHUTZ,233837,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,100,60386,32516,92902
ANSCHUTZ,241848,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,80,61157,15289,76446
ANSCHUTZ,257252,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,100,48767,48767,97533
ANSCHUTZ,257254,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,100,46816,50717,97533
ANSCHUTZ,259824,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,20,0,26867,26867
ANSCHUTZ,260198,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,20,0,26693,26693
ANSCHUTZ,263166,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,100,76000,19000,95000
ANSCHUTZ,268108,REGULAR FACULTY,ASST PROFESSOR,CON-DEAN ADMINISTRATION,20,0,26000,26000
ANSCHUTZ,155590,OTHER FACULTY,ASST PROFESSOR ADJUNCT,CON-DEAN ADMINISTRATION,20,0,6468,6468
ANSCHUTZ,257258,CLINICAL FACULTY,ASST PROFESSOR-CLINICAL,CON-DEAN ADMINISTRATION,100,108560,0,108560
ANSCHUTZ,101015,RESEARCH FACULTY,ASST PROFESSOR-RESEARCH,CON-DEAN ADMINISTRATION,5,0,3990,3990
ANSCHUTZ,239129,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES PRGM DIR,CON-DEAN ADMINISTRATION,100,0,67167,67167
ANSCHUTZ,253310,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES PRGM DIR,CON-DEAN ADMINISTRATION,100,72893,0,72893
ANSCHUTZ,178106,OFFICERS AND EXEMPT PROFESSIONALS ,COMMUNICATION DIRECTOR,CON-DEAN ADMINISTRATION,100,59530,19843,79373
ANSCHUTZ,239597,OFFICERS AND EXEMPT PROFESSIONALS ,COMMUNICATION PROFESSIONAL,CON-DEAN ADMINISTRATION,100,44147,0,44147
ANSCHUTZ,246298,OFFICERS AND EXEMPT PROFESSIONALS ,DEAN,CON-DEAN ADMINISTRATION,100,282473,0,282473
ANSCHUTZ,261348,OFFICERS AND EXEMPT PROFESSIONALS ,DENTAL CARE II,CON-DEAN ADMINISTRATION,100,0,32032,32032
ANSCHUTZ,105535,OFFICERS AND EXEMPT PROFESSIONALS ,EXECUTIVE ASSISTANT,CON-DEAN ADMINISTRATION,100,64838,0,64838
ANSCHUTZ,173667,OFFICERS AND EXEMPT PROFESSIONALS ,FINANCE/ACCTG MANAGER,CON-DEAN ADMINISTRATION,100,87784,0,87784
ANSCHUTZ,162124,OFFICERS AND EXEMPT PROFESSIONALS ,FINANCE/ACCTG PRINCIPAL PROF,CON-DEAN ADMINISTRATION,100,0,75466,75466
ANSCHUTZ,147652,OFFICERS AND EXEMPT PROFESSIONALS ,FINANCE/ACCTG PROFESSIONAL,CON-DEAN ADMINISTRATION,100,55080,6120,61200
ANSCHUTZ,227619,OFFICERS AND EXEMPT PROFESSIONALS ,HEALTH CARE PRINCIPAL PROF,CON-DEAN ADMINISTRATION,60,0,43750,43750
ANSCHUTZ,209302,OFFICERS AND EXEMPT PROFESSIONALS ,HEALTH CARE PROFESSIONAL,CON-DEAN ADMINISTRATION,100,0,53387,53387
ANSCHUTZ,258774,OFFICERS AND EXEMPT PROFESSIONALS ,HEALTH CARE PROFESSIONAL,CON-DEAN ADMINISTRATION,100,0,52000,52000
ANSCHUTZ,188946,OFFICERS AND EXEMPT PROFESSIONALS ,HEALTH CARE SENIOR PROF,CON-DEAN ADMINISTRATION,50,0,37372,37372
ANSCHUTZ,238475,OFFICERS AND EXEMPT PROFESSIONALS ,HEALTH CARE TECH I,CON-DEAN ADMINISTRATION,100,0,33232,33232
ANSCHUTZ,249835,OFFICERS AND EXEMPT PROFESSIONALS ,HEALTH CARE TECH I,CON-DEAN ADMINISTRATION,100,0,32060,32060
ANSCHUTZ,265803,OFFICERS AND EXEMPT PROFESSIONALS ,HEALTH CARE TECH I,CON-DEAN ADMINISTRATION,100,0,31026,31026
ANSCHUTZ,119628,OFFICERS AND EXEMPT PROFESSIONALS ,HR MANAGER,CON-DEAN ADMINISTRATION,100,75316,0,75316
ANSCHUTZ,144538,OFFICERS AND EXEMPT PROFESSIONALS ,HR PROFESSIONAL,CON-DEAN ADMINISTRATION,100,65553,3450,69003
ANSCHUTZ,194483,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,60,44376,0,44376
ANSCHUTZ,197460,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,100,0,85374,85374
ANSCHUTZ,207631,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,100,0,82793,82793
ANSCHUTZ,213631,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,60,0,48100,48100
ANSCHUTZ,224358,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,100,0,87460,87460
ANSCHUTZ,228706,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,100,89900,0,89900
ANSCHUTZ,243900,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,50,37000,0,37000
ANSCHUTZ,247965,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,100,0,45000,45000
ANSCHUTZ,248830,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,50,0,41894,41894
ANSCHUTZ,248833,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,50,0,43327,43327
ANSCHUTZ,251147,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,50,0,41894,41894
ANSCHUTZ,260677,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,100,0,77883,77883
ANSCHUTZ,261775,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,80,0,68156,68156
ANSCHUTZ,262043,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,100,0,82428,82428
ANSCHUTZ,264481,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,80,0,65600,65600
ANSCHUTZ,266748,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,100,72000,0,72000
ANSCHUTZ,267191,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,80,0,68000,68000
ANSCHUTZ,267412,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,100,0,59000,59000
ANSCHUTZ,268309,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,100,74000,0,74000
ANSCHUTZ,268557,REGULAR FACULTY,INSTRUCTOR,CON-DEAN ADMINISTRATION,100,72000,0,72000
ANSCHUTZ,207928,OTHER FACULTY,INSTRUCTOR ADJUNCT,CON-DEAN ADMINISTRATION,20,17712,0,17712
ANSCHUTZ,209945,OFFICERS AND EXEMPT PROFESSIONALS ,IT PROFESSIONAL,CON-DEAN ADMINISTRATION,100,60000,0,60000
ANSCHUTZ,259855,OFFICERS AND EXEMPT PROFESSIONALS ,IT PROFESSIONAL,CON-DEAN ADMINISTRATION,100,0,49000,49000
ANSCHUTZ,245181,CLASSIFIED STAFF,LABORATORY COORD I,CON-DEAN ADMINISTRATION,100,40200,0,40200
ANSCHUTZ,105484,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,50,37853,0,37853
ANSCHUTZ,130652,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,32400,0,32400
ANSCHUTZ,138612,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,5760,0,5760
ANSCHUTZ,138612,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,560,0,560
ANSCHUTZ,148279,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,43120,0,43120
ANSCHUTZ,153788,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,10,5580,0,5580
ANSCHUTZ,154575,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,10,12564,0,12564
ANSCHUTZ,157991,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,10,5580,0,5580
ANSCHUTZ,165086,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,50400,0,50400
ANSCHUTZ,169102,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,8376,0,8376
ANSCHUTZ,176286,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,50,12564,0,12564
ANSCHUTZ,183182,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,18000,0,18000
ANSCHUTZ,213631,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,6975,0,6975
ANSCHUTZ,214349,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,22397,0,22397
ANSCHUTZ,214672,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,50,13818,0,13818
ANSCHUTZ,230057,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,3060,0,3060
ANSCHUTZ,231484,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,40572,0,40572
ANSCHUTZ,237783,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,40,29514,0,29514
ANSCHUTZ,239571,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,35,6978,0,6978
ANSCHUTZ,242572,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,30301,0,30301
ANSCHUTZ,242746,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,33600,0,33600
ANSCHUTZ,246993,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,4800,0,4800
ANSCHUTZ,247294,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,28944,0,28944
ANSCHUTZ,248667,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,10470,0,10470
ANSCHUTZ,253638,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,23256,0,23256
ANSCHUTZ,255938,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,50,34200,0,34200
ANSCHUTZ,256442,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,34200,0,34200
ANSCHUTZ,256729,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,50,35946,0,35946
ANSCHUTZ,259374,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,43200,0,43200
ANSCHUTZ,259817,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,50,29160,0,29160
ANSCHUTZ,261056,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,41040,0,41040
ANSCHUTZ,261782,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,35280,0,35280
ANSCHUTZ,262305,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,60,43134,0,43134
ANSCHUTZ,262713,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,6978,0,6978
ANSCHUTZ,263039,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,50,21600,0,21600
ANSCHUTZ,263651,OTHER FACULTY,LECTURER,CON-DEAN ADMINISTRATION,20,6975,0,6975
ANSCHUTZ,176421,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,CON-DEAN ADMINISTRATION,50,0,40510,40510
ANSCHUTZ,251053,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,CON-DEAN ADMINISTRATION,50,0,16730,16730
ANSCHUTZ,101120,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,104616,56332,160948
ANSCHUTZ,106687,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,76893,80032,156925
ANSCHUTZ,112776,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,98949,42407,141356
ANSCHUTZ,114217,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,139996,0,139996
ANSCHUTZ,114327,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,0,157719,157719
ANSCHUTZ,123329,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,149610,37403,187013
ANSCHUTZ,193340,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,168714,0,168714
ANSCHUTZ,194696,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,40,61007,0,61007
ANSCHUTZ,199132,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,133856,21791,155647
ANSCHUTZ,201781,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,126420,42140,168560
ANSCHUTZ,207998,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,40,59267,0,59267
ANSCHUTZ,245152,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,157335,0,157335
ANSCHUTZ,256416,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,33635,126532,160167
ANSCHUTZ,258301,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,92400,92400,184800
ANSCHUTZ,262248,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,82134,82134,164267
ANSCHUTZ,269008,REGULAR FACULTY,PROFESSOR,CON-DEAN ADMINISTRATION,100,0,155000,155000
ANSCHUTZ,112826,OTHER FACULTY,PROFESSOR ADJUNCT,CON-DEAN ADMINISTRATION,20,0,27192,27192
ANSCHUTZ,134094,CLASSIFIED STAFF,PROGRAM ASSISTANT I,CON-DEAN ADMINISTRATION,100,45040,0,45040
ANSCHUTZ,228985,CLASSIFIED STAFF,PROGRAM ASSISTANT I,CON-DEAN ADMINISTRATION,100,11150,33449,44598
