,rules,support,confidence,lift
313,{whipped/sour cream,instant coffee,soda} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
314,{yogurt,whipped/sour cream,instant coffee} => {other vegetables},0.000711743772241993,0.875,4.52213610089333
315,{other vegetables,yogurt,instant coffee} => {whipped/sour cream},0.000711743772241993,0.875,12.2065602836879
316,{whole milk,whipped/sour cream,instant coffee} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
317,{whole milk,whipped/sour cream,instant coffee} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
318,{root vegetables,instant coffee,soda} => {other vegetables},0.000508388408744281,1,5.16815554387809
319,{other vegetables,vinegar,detergent} => {whole milk},0.000508388408744281,1,3.91364902506964
320,{whole milk,vinegar,detergent} => {other vegetables},0.000508388408744281,1,5.16815554387809
321,{other vegetables,cream cheese ,vinegar} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
322,{whole milk,cream cheese ,vinegar} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
323,{citrus fruit,yogurt,vinegar} => {other vegetables},0.000508388408744281,1,5.16815554387809
324,{citrus fruit,whole milk,vinegar} => {other vegetables},0.000610066090493137,1,5.16815554387809
325,{soda,bottled beer,popcorn} => {salty snack},0.000508388408744281,0.833333333333333,22.0318100358423
326,{pip fruit,cat food,pet care} => {tropical fruit},0.000508388408744281,1,9.53003875968992
327,{tropical fruit,cat food,pet care} => {pip fruit},0.000508388408744281,1,13.2190860215054
328,{tropical fruit,pip fruit,pet care} => {cat food},0.000508388408744281,0.833333333333333,35.7896652110626
329,{beef,other vegetables,candles} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
330,{whole milk,yogurt,candles} => {rolls/buns},0.000610066090493137,1,5.4367053620785
331,{whipped/sour cream,frozen vegetables,soups} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
332,{whole milk,frozen vegetables,soups} => {other vegetables},0.000508388408744281,1,5.16815554387809
333,{frankfurter,root vegetables,soups} => {other vegetables},0.000508388408744281,1,5.16815554387809
334,{soups,bottled water,bottled beer} => {whole milk},0.000508388408744281,1,3.91364902506964
335,{whole milk,soups,bottled water} => {bottled beer},0.000508388408744281,0.833333333333333,10.3482744107744
336,{other vegetables,soups,bottled beer} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
337,{root vegetables,domestic eggs,soups} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
338,{other vegetables,domestic eggs,soups} => {whole milk},0.000711743772241993,0.875,3.42444289693593
339,{whole milk,domestic eggs,soups} => {other vegetables},0.000711743772241993,1,5.16815554387809
340,{other vegetables,whipped/sour cream,soups} => {whole milk},0.000813421453990849,0.8,3.13091922005571
341,{whole milk,whipped/sour cream,soups} => {other vegetables},0.000813421453990849,0.888888888888889,4.59391603900274
342,{root vegetables,whole milk,soups} => {other vegetables},0.000915099135739705,0.818181818181818,4.22849089953662
343,{yogurt,hard cheese,dog food} => {whole milk},0.000508388408744281,1,3.91364902506964
344,{whole milk,hard cheese,dog food} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
345,{tropical fruit,dog food,long life bakery product} => {yogurt},0.000508388408744281,1,7.16836734693878
346,{yogurt,dog food,long life bakery product} => {tropical fruit},0.000508388408744281,1,9.53003875968992
347,{frozen vegetables,dog food,fruit/vegetable juice} => {whole milk},0.000508388408744281,1,3.91364902506964
348,{root vegetables,frozen vegetables,dog food} => {other vegetables},0.000508388408744281,1,5.16815554387809
349,{other vegetables,frozen vegetables,dog food} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
350,{dog food,bottled water,fruit/vegetable juice} => {tropical fruit},0.000610066090493137,1,9.53003875968992
351,{dog food,bottled water,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
352,{whole milk,dog food,bottled water} => {fruit/vegetable juice},0.000508388408744281,0.833333333333333,11.5271917487107
353,{yogurt,dog food,fruit/vegetable juice} => {tropical fruit},0.000610066090493137,1,9.53003875968992
354,{other vegetables,dog food,fruit/vegetable juice} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
355,{tropical fruit,dog food,fruit/vegetable juice} => {whole milk},0.000711743772241993,0.875,3.42444289693593
356,{whole milk,dog food,fruit/vegetable juice} => {tropical fruit},0.000711743772241993,0.875,8.33878391472868
357,{yogurt,dog food,fruit/vegetable juice} => {whole milk},0.000610066090493137,1,3.91364902506964
358,{other vegetables,dog food,fruit/vegetable juice} => {whole milk},0.000610066090493137,1,3.91364902506964
359,{citrus fruit,yogurt,dog food} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
360,{citrus fruit,other vegetables,dog food} => {whole milk},0.000508388408744281,1,3.91364902506964
361,{yogurt,dog food,bottled water} => {tropical fruit},0.000610066090493137,0.857142857142857,8.16860465116279
362,{other vegetables,dog food,bottled water} => {tropical fruit},0.000508388408744281,1,9.53003875968992
363,{whole milk,dog food,bottled water} => {tropical fruit},0.000610066090493137,1,9.53003875968992
364,{whole milk,dog food,bottled water} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
365,{tropical fruit,root vegetables,dog food} => {other vegetables},0.000508388408744281,1,5.16815554387809
366,{tropical fruit,root vegetables,dog food} => {whole milk},0.000508388408744281,1,3.91364902506964
367,{other vegetables,yogurt,dog food} => {tropical fruit},0.000610066090493137,1,9.53003875968992
368,{tropical fruit,yogurt,dog food} => {whole milk},0.000813421453990849,0.8,3.13091922005571
369,{tropical fruit,whole milk,dog food} => {yogurt},0.000813421453990849,0.8,5.73469387755102
370,{tropical fruit,other vegetables,dog food} => {whole milk},0.000711743772241993,0.875,3.42444289693593
371,{root vegetables,yogurt,dog food} => {whole milk},0.000610066090493137,1,3.91364902506964
372,{other vegetables,yogurt,dog food} => {whole milk},0.000610066090493137,1,3.91364902506964
373,{pork,whole milk,Instant food products} => {other vegetables},0.000610066090493137,1,5.16815554387809
374,{citrus fruit,yogurt,Instant food products} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
375,{citrus fruit,whole milk,Instant food products} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
376,{tropical fruit,yogurt,Instant food products} => {whole milk},0.000610066090493137,1,3.91364902506964
377,{other vegetables,yogurt,Instant food products} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
378,{root vegetables,sliced cheese,specialty cheese} => {other vegetables},0.000508388408744281,1,5.16815554387809
379,{butter,yogurt,specialty cheese} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
380,{pip fruit,yogurt,specialty cheese} => {whole milk},0.000508388408744281,1,3.91364902506964
381,{pip fruit,whole milk,specialty cheese} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
382,{citrus fruit,yogurt,specialty cheese} => {whole milk},0.000711743772241993,1,3.91364902506964
383,{yogurt,specialty cheese,bottled water} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
384,{tropical fruit,root vegetables,specialty cheese} => {other vegetables},0.000711743772241993,1,5.16815554387809
385,{tropical fruit,yogurt,specialty cheese} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
386,{root vegetables,yogurt,specialty cheese} => {other vegetables},0.000915099135739705,0.818181818181818,4.22849089953662
387,{other vegetables,yogurt,specialty cheese} => {whole milk},0.00132180986273513,0.8125,3.17983983286908
388,{tropical fruit,semi-finished bread,chocolate marshmallow} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
389,{yogurt,semi-finished bread,chocolate marshmallow} => {tropical fruit},0.000508388408744281,1,9.53003875968992
390,{soda,chocolate marshmallow,candy} => {rolls/buns},0.000508388408744281,0.833333333333333,4.53058780173208
391,{rolls/buns,chocolate marshmallow,candy} => {soda},0.000508388408744281,1,5.73469387755102
392,{soda,chocolate marshmallow,candy} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
393,{other vegetables,chocolate marshmallow,candy} => {soda},0.000508388408744281,1,5.73469387755102
394,{margarine,waffles,chocolate marshmallow} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
395,{yogurt,waffles,chocolate marshmallow} => {margarine},0.000610066090493137,1,17.0746527777778
396,{yogurt,margarine,chocolate marshmallow} => {waffles},0.000610066090493137,0.857142857142857,22.3015873015873
397,{rolls/buns,margarine,chocolate marshmallow} => {waffles},0.000508388408744281,1,26.0185185185185
398,{margarine,waffles,chocolate marshmallow} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
399,{other vegetables,margarine,chocolate marshmallow} => {waffles},0.000610066090493137,0.857142857142857,22.3015873015873
400,{root vegetables,waffles,chocolate marshmallow} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
401,{yogurt,waffles,chocolate marshmallow} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
402,{chocolate,chocolate marshmallow,napkins} => {soda},0.000508388408744281,1,5.73469387755102
403,{tropical fruit,margarine,chocolate marshmallow} => {yogurt},0.000508388408744281,1,7.16836734693878
404,{yogurt,margarine,chocolate marshmallow} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
405,{other vegetables,margarine,chocolate marshmallow} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
406,{other vegetables,yogurt,chocolate marshmallow} => {margarine},0.000610066090493137,0.857142857142857,14.6354166666667
407,{rolls/buns,margarine,chocolate marshmallow} => {other vegetables},0.000508388408744281,1,5.16815554387809
408,{yogurt,bottled water,chocolate marshmallow} => {tropical fruit},0.000508388408744281,1,9.53003875968992
409,{pastry,bottled beer,flower (seeds)} => {yogurt},0.000508388408744281,1,7.16836734693878
410,{yogurt,pastry,flower (seeds)} => {bottled beer},0.000508388408744281,0.833333333333333,10.3482744107744
411,{whole milk,bottled beer,flower (seeds)} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
412,{root vegetables,butter,flower (seeds)} => {whole milk},0.000508388408744281,1,3.91364902506964
413,{tropical fruit,frozen potato products,chocolate} => {whole milk},0.000508388408744281,1,3.91364902506964
414,{frozen potato products,soda,chocolate} => {whole milk},0.000508388408744281,1,3.91364902506964
415,{frozen potato products,rolls/buns,chocolate} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
416,{beef,frozen potato products,coffee} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
417,{whole milk,frozen potato products,coffee} => {beef},0.000508388408744281,1,19.0600775193798
418,{tropical fruit,frozen vegetables,frozen potato products} => {root vegetables},0.000508388408744281,1,9.17444029850746
419,{beef,frozen potato products,rolls/buns} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
420,{pip fruit,frozen potato products,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
421,{yogurt,frozen potato products,fruit/vegetable juice} => {whole milk},0.000711743772241993,0.875,3.42444289693593
422,{pip fruit,yogurt,frozen potato products} => {whole milk},0.000610066090493137,1,3.91364902506964
423,{pip fruit,frozen potato products,rolls/buns} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
424,{pip fruit,other vegetables,frozen potato products} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
425,{other vegetables,frozen potato products,pastry} => {whole milk},0.000508388408744281,1,3.91364902506964
426,{sausage,root vegetables,frozen potato products} => {yogurt},0.000508388408744281,1,7.16836734693878
427,{sausage,whole milk,frozen potato products} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
428,{tropical fruit,yogurt,frozen potato products} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
429,{tropical fruit,root vegetables,frozen potato products} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
430,{tropical fruit,yogurt,frozen potato products} => {whole milk},0.000610066090493137,1,3.91364902506964
431,{root vegetables,yogurt,frozen potato products} => {whole milk},0.000711743772241993,0.875,3.42444289693593
432,{yogurt,frozen potato products,rolls/buns} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
433,{other vegetables,yogurt,frozen potato products} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
434,{other vegetables,frozen potato products,rolls/buns} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
435,{hygiene articles,napkins,house keeping products} => {whole milk},0.000508388408744281,1,3.91364902506964
436,{whole milk,hygiene articles,house keeping products} => {napkins},0.000508388408744281,0.833333333333333,15.9142394822006
437,{long life bakery product,napkins,house keeping products} => {whole milk},0.000508388408744281,1,3.91364902506964
438,{whole milk,long life bakery product,house keeping products} => {napkins},0.000508388408744281,0.833333333333333,15.9142394822006
439,{chicken,other vegetables,house keeping products} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
440,{chicken,whole milk,house keeping products} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
441,{chocolate,napkins,house keeping products} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
